image_id, annotation_id, instance_id, split     , background, class_name  , object_type, source_image                                                   , source_counting_mask                                           , x   , y   , width, height, crop_x, crop_y, crop_width, crop_height, review_status , selected_method, used_single_method_fallback, n_methods_nonempty, mean_pairwise_iou , mean_component_score, confidence        , mask_area, mask_area_ratio_to_box, mask_rectangularity, full_box_like, otsu_component_score, otsu_threshold    , otsu_nonempty, adaptive_component_score, adaptive_threshold, adaptive_nonempty, adaptive_component_area, adaptive_component_area_ratio, adaptive_component_overlap_inside, adaptive_component_box_coverage, adaptive_component_center_distance, adaptive_component_bbox_iou, adaptive_component_touches_crop, sauvola_component_score, sauvola_threshold , sauvola_nonempty, sauvola_component_area, sauvola_component_area_ratio, sauvola_component_overlap_inside, sauvola_component_box_coverage, sauvola_component_center_distance, sauvola_component_bbox_iou, sauvola_component_touches_crop, otsu_component_area, otsu_component_area_ratio, otsu_component_overlap_inside, otsu_component_box_coverage, otsu_component_center_distance, otsu_component_bbox_iou, otsu_component_touches_crop
    1002, 85           ,          85, train     , bright    , E.coli      , other      , preprocessed_intensity_sigma040/local_flatfield/bright/1002.png, processed_plate_strategy_b_circle/counting_mask/bright/1002.png, 1184, 1108,    42,     42,   1178,   1102,         54,          54, needs_review  , consensus      , False                      ,                  3, 0.1408003375642545,   0.5535046861207804, 0.5206819925958013,       421,     0.2386621315192743,  0.369298245614035 , False        ,   0.4042375075957251, 0.3053615093231201, True         ,       0.6217436569103277, 0.1602490842342376, True             ,                   176.0,            0.0997732426303854,                1.0               ,              0.0997732426303854,                 0.3130225340294484,          0.1638321995464852,                             0.0,      0.6345328938562883, 0.132474809885025 , True            ,                 1155.0,           0.6547619047619048,               0.8562770562770563,             0.5606575963718821,                0.4516542580663356,         0.578853046594982 ,                            1.0,               296.0,        0.1678004535147392,            0.8851351351351351,          0.1485260770975056,             0.8499082405464978,      0.1962616822429906,                         1.0
    1002, 19           ,          19, train     , bright    , E.coli      , other      , preprocessed_intensity_sigma040/local_flatfield/bright/1002.png, processed_plate_strategy_b_circle/counting_mask/bright/1002.png,  235, 1291,    56,     56,    227,   1283,         72,          72, needs_review  , consensus      , False                      ,                  3, 0.0517448856799037,   0.5731171327860259, 0.4973575631023766,       430,     0.1371173469387755,  0.4761904761904761, False        ,   0.4955516161837371, 0.384765625       , True         ,       0.6383449871707371, 0.1664964705705642, True             ,                   404.0,            0.1288265306122449,                1.0               ,              0.1288265306122449,                 0.349343554194857 ,          0.1808035714285714,                             0.0,      0.5854547950036036, 0.1363863795995712, True            ,                 3526.0,           1.124362244897959 ,               0.7838910947249007,             0.8813775510204082,                0.2784448707580158,         0.6707317073170732,                            1.0,                26.0,        0.0082908163265306,            1.0               ,          0.0082908163265306,             0.6710976729988745,      0.0191326530612244,                         0.0
    1002, 9            ,           9, train     , bright    , E.coli      , other      , preprocessed_intensity_sigma040/local_flatfield/bright/1002.png, processed_plate_strategy_b_circle/counting_mask/bright/1002.png,  134, 1059,    75,     74,    123,   1048,         97,          96, auto_candidate, consensus      , False                      ,                  3, 0.3709075117790898,   0.4912387558972635, 0.5763131314815868,       486,     0.0875675675675675,  0.5192307692307693, False        ,   0.4339291585583321, 0.3267692923545837, True         ,       0.4507102486976829, 0.1999339014291763, True             ,                   599.0,            0.1079279279279279,                0.8163606010016694,              0.0881081081081081,                 0.0353195250421321,          0.1887755102040816,                             1.0,      0.5890768604357756, 0.1648208051919937, True            ,                 4817.0,           0.867927927927928 ,               0.7664521486402325,             0.6652252252252252,                0.3504588537429672,         0.6285081240768094,                            1.0,               534.0,        0.0962162162162162,            0.8014981273408239,          0.0771171171171171,             0.0549521321267972,      0.1768521679754182,                         1.0
    1002, 18           ,          18, train     , bright    , E.coli      , other      , preprocessed_intensity_sigma040/local_flatfield/bright/1002.png, processed_plate_strategy_b_circle/counting_mask/bright/1002.png,  233, 1266,    56,     56,    225,   1258,         72,          72, needs_review  , consensus      , False                      ,                  3, 0.0605947955390334,   0.566312250545557 , 0.4977330786568845,       489,     0.1559311224489795,  0.4366071428571428, False        ,   0.4619468238753397, 0.373046875       , True         ,       0.6710512251315836, 0.1590550243854522, True             ,                   462.0,            0.1473214285714285,                1.0               ,              0.1473214285714285,                 0.205256443732997 ,          0.1836734693877551,                             0.0,      0.5659387026297474, 0.1294851303100586, True            ,                 3723.0,           1.1871811224489797,               0.7241471931238249,             0.8596938775510204,                0.2345371138388311,         0.6608391608391608,                            1.0,                27.0,        0.008609693877551 ,            1.0               ,          0.008609693877551 ,             0.920514230670886 ,      0.0229591836734693,                         0.0
    1008, 64_02        ,          64, test      , bright    , P.aeruginosa, other      , preprocessed_intensity_sigma040/local_flatfield/bright/1008.png, processed_plate_strategy_b_circle/counting_mask/bright/1008.png, 1338,  333,    96,     94,   1324,    319,        124,         122, needs_review  , consensus      , False                      ,                  3, 0.224             ,   0.5611637927918464, 0.5528655171167386,       503,     0.0557402482269503,  0.5821759259259259, False        ,   0.4692242164283274, 0.517578125       , True         ,       0.6130376828223323, 0.2948491871356964, True             ,                   673.0,            0.0745789007092198,                1.0               ,              0.0745789007092198,                 0.2302071131215706,          0.1356382978723404,                             0.0,      0.6012294791248792, 0.2570957839488983, True            ,                  581.0,           0.0643838652482269,               1.0               ,             0.0643838652482269,                0.2407020882040464,         0.1017287234042553,                            0.0,                48.0,        0.0053191489361702,            1.0               ,          0.0053191489361702,             0.8388115522944314,      0.0062056737588652,                         0.0
    1001, 3_01         ,           3, train     , bright    , P.aeruginosa, other      , preprocessed_intensity_sigma040/local_flatfield/bright/1001.png, processed_plate_strategy_b_circle/counting_mask/bright/1001.png, 1846,  851,    52,     49,   1838,    843,         68,          65, needs_review  , consensus      , False                      ,                  3, 0.1259680733364943,   0.5860722450455013, 0.5285177236859735,       523,     0.2052590266875981,  0.2902330743618202, False        ,   0.5202212462410447, 0.3137944340705871, True         ,       0.5462882530576721, 0.1976231038570404, True             ,                   141.0,            0.0553375196232339,                1.0               ,              0.0553375196232339,                 0.6021182402578926,          0.1098901098901098,                             0.0,      0.6917072358377866, 0.1646179407835006, True            ,                 1576.0,           0.6185243328100472,               0.866751269035533 ,             0.5361067503924647,                0.2062352296329176,         0.6978787878787879,                            1.0,               520.0,        0.2040816326530612,            0.8365384615384616,          0.1707221350078493,             0.1571915813140055,      0.3567961165048544,                         1.0
    1008, 9_02         ,           9, test      , bright    , P.aeruginosa, other      , preprocessed_intensity_sigma040/local_flatfield/bright/1008.png, processed_plate_strategy_b_circle/counting_mask/bright/1008.png, 1181, 1858,    95,     94,   1167,   1844,        123,         122, needs_review  , consensus      , False                      ,                  3, 0.0711688254013383,   0.5798062896290411, 0.5068316047420849,       528,     0.0591265397536394,  0.4444444444444444, False        ,   0.5313047042621734, 0.392578125       , True         ,       0.6154727705348209, 0.164052814245224 , True             ,                   659.0,            0.0737961926091825,                1.0               ,              0.0737961926091825,                 0.1974196687302359,          0.1203807390817469,                             0.0,      0.5926413940901292, 0.1367996931076049, True            ,                 2732.0,           0.3059350503919373,               0.8587115666178624,             0.2627099664053751,                0.2901070325858635,         0.5144404332129964,                            1.0,                16.0,        0.0017917133258678,            1.0               ,          0.0017917133258678,             0.3662981423046523,      0.0031354983202687,                         0.0
    1002, 102          ,         102, train     , bright    , E.coli      , other      , preprocessed_intensity_sigma040/local_flatfield/bright/1002.png, processed_plate_strategy_b_circle/counting_mask/bright/1002.png, 1011, 1056,    42,     42,   1005,   1050,         54,          54, auto_candidate, consensus      , False                      ,                  2, 0.3650137741046832,   0.6962365369140817, 0.5729161023689384,       530,     0.300453514739229 ,  0.5824175824175825, False        ,   0.0499323442669615, 0.301845908164978 , False        ,       0.8005131143664646, 0.1365838348865509, True             ,                   530.0,            0.300453514739229 ,                1.0               ,              0.300453514739229 ,                 0.236084629709324 ,          0.4724669603524229,                             0.0,      0.5919599594616989, 0.1109396815299987, True            ,                 1795.0,           1.0175736961451247,               0.8122562674094708,             0.826530612244898 ,                0.3146112161300824,         0.6049382716049383,                            1.0,                61.0,        0.0345804988662131,            0.3770491803278688,          0.0130385487528344,             1.3658092653802556,      0.0054824561403508,                         1.0
    1002, 106          ,         106, train     , bright    , E.coli      , other      , preprocessed_intensity_sigma040/local_flatfield/bright/1002.png, processed_plate_strategy_b_circle/counting_mask/bright/1002.png, 1073, 1052,    42,     43,   1067,   1046,         54,          55, needs_review  , consensus      , False                      ,                  3, 0.2394179894179894,   0.5127953275257252, 0.5389144273065863,       543,     0.3006644518272425,  0.6040044493882091, False        ,   0.2714324522551883, 0.3312653303146362, True         ,       0.5967285791594816, 0.1473017781972885, True             ,                   637.0,            0.3527131782945736,                0.8681318681318682,              0.3062015503875969,                 0.4556758441624566,          0.4380664652567976,                             1.0,      0.6702249511625055, 0.1212858334183693, True            ,                  853.0,           0.4723145071982281,               0.88042203985932  ,             0.4158361018826135,                0.4532851028338996,         0.5269461077844312,                            1.0,               245.0,        0.1356589147286821,            0.6979591836734694,          0.0946843853820598,             1.1108202734538573,      0.1345029239766081,                         1.0
    1002, 140          ,         140, train     , bright    , E.coli      , other      , preprocessed_intensity_sigma040/local_flatfield/bright/1002.png, processed_plate_strategy_b_circle/counting_mask/bright/1002.png, 1266,  166,   109,    110,   1250,    150,        141,         142, needs_review  , consensus      , False                      ,                  3, 0.0265156876621844,   0.5408292736683872, 0.4756122001491194,       562,     0.0468723936613844,  0.1773989898989899, False        ,   0.4955152760201096, 0.451171875       , True         ,       0.5506555956785888, 0.2040569335222244, True             ,                   524.0,            0.0437030859049207,                1.0               ,              0.0437030859049207,                 0.4967870861932056,          0.0887406171809841,                             0.0,      0.576316949306463 , 0.1685505658388137, True            ,                10059.0,           0.8389491242702252,               0.7046426086092057,             0.5911592994161802,                0.346603575240568 ,         0.6699560166911018,                            1.0,                38.0,        0.0031693077564637,            1.0               ,          0.0031693077564637,             0.636960062713235 ,      0.0070058381984987,                         0.0
    1002, 10           ,          10, train     , bright    , E.coli      , other      , preprocessed_intensity_sigma040/local_flatfield/bright/1002.png, processed_plate_strategy_b_circle/counting_mask/bright/1002.png,  118, 1122,   114,    109,    101,   1105,        148,         143, needs_review  , consensus      , False                      ,                  3, 0.0339604780499349,   0.5659155074741128, 0.4882523703071223,       574,     0.0461934653146628,  0.1456113647894469, False        ,   0.5059531824122154, 0.376953125       , True         ,       0.5530041766779884, 0.1899100095033645, True             ,                   542.0,            0.0436182198615805,                1.0               ,              0.0436182198615805,                 0.4905819892444467,          0.104297440849831 ,                             0.0,      0.6387891633321346, 0.1584570854902267, True            ,                 7052.0,           0.5675197167230002,               0.800482132728304 ,             0.4542893932077901,                0.3837264835204498,         0.6163633150733345,                            1.0,                32.0,        0.0025752454530822,            1.0               ,          0.0025752454530822,             0.5565913409866614,      0.0052309673265733,                         0.0
    1002, 26           ,          26, train     , bright    , E.coli      , other      , preprocessed_intensity_sigma040/local_flatfield/bright/1002.png, processed_plate_strategy_b_circle/counting_mask/bright/1002.png,  211, 1421,    68,     69,    201,   1411,         88,          89, needs_review  , consensus      , False                      ,                  3, 0.0565833645835619,   0.5639207870397464, 0.4953724924201452,       603,     0.1285166240409207,  0.3516034985422741, False        ,   0.4484506520256712, 0.542356014251709 , True         ,       0.6791934864547096, 0.2578236162662506, True             ,                   631.0,            0.1344842284739983,                1.0               ,              0.1344842284739983,                 0.1786685319854351,          0.3164961636828644,                             0.0,      0.5641182226388582, 0.2135916501283645, True            ,                 5058.0,           1.078005115089514 ,               0.697508896797153 ,             0.7519181585677749,                0.1927217848995162,         0.5990806945863125,                            1.0,                11.0,        0.0023444160272804,            1.0               ,          0.0023444160272804,             0.974022495535636 ,      0.0042625745950554,                         0.0
    1002, 25           ,          25, train     , bright    , E.coli      , other      , preprocessed_intensity_sigma040/local_flatfield/bright/1002.png, processed_plate_strategy_b_circle/counting_mask/bright/1002.png,  229, 1389,   100,     90,    214,   1374,        130,         120, needs_review  , consensus      , False                      ,                  3, 0.0384892086330935,   0.5347338372014547, 0.4773647579021646,       642,     0.0713333333333333,  0.1621212121212121, False        ,   0.5296176759253959, 0.369140625       , True         ,       0.4922044444688006, 0.1981340050697326, True             ,                   676.0,            0.0751111111111111,                0.9363905325443788,              0.0703333333333333,                 0.9464540020136204,          0.1336835334476843,                             0.0,      0.5823793912101678, 0.1642562448978424, True            ,                 8422.0,           0.9357777777777778,               0.6631441462835431,             0.6205555555555555,                0.078324957708875 ,         0.6147540983606558,                            1.0,                10.0,        0.0011111111111111,            1.0               ,          0.0011111111111111,             0.3745367509040705,      0.0022222222222222,                         0.0
    1008, 97_01        ,          97, test      , bright    , P.aeruginosa, other      , preprocessed_intensity_sigma040/local_flatfield/bright/1008.png, processed_plate_strategy_b_circle/counting_mask/bright/1008.png,  931,   81,    95,     94,    917,     67,        123,         122, needs_review  , consensus      , False                      ,                  3, 0.2045454545454545,   0.5934251172998372, 0.558960956010844 ,       645,     0.0722284434490481,  0.5193236714975845, False        ,   0.4668639291542631, 0.373046875       , True         ,       0.6694557780943001, 0.1585676968097686, True             ,                   995.0,            0.1114221724524076,                1.0               ,              0.1114221724524076,                 0.0242365232923739,          0.1651735722284434,                             0.0,      0.6439556446509479, 0.1322154253721237, True            ,                  691.0,           0.0773796192609182,               1.0               ,             0.0773796192609182,                0.0344800334368034,         0.1572228443449048,                            0.0,                20.0,        0.0022396416573348,            1.0               ,          0.0022396416573348,             0.8380876738975864,      0.0026875699888017,                         0.0
    1002, 104          ,         104, train     , bright    , E.coli      , other      , preprocessed_intensity_sigma040/local_flatfield/bright/1002.png, processed_plate_strategy_b_circle/counting_mask/bright/1002.png, 1033, 1061,    56,     56,   1025,   1053,         72,          72, auto_candidate, consensus      , False                      ,                  2, 0.3016317016317016,   0.6628782452414541, 0.5373890603343439,       647,     0.206313775510204 ,  0.6846560846560846, False        ,   0.0               , 0.1871936321258545, False        ,       0.7316492101297978, 0.1092585101723671, True             ,                   647.0,            0.206313775510204 ,                1.0               ,              0.206313775510204 ,                 0.1436096367850397,          0.3013392857142857,                             0.0,      0.5941072803531104, 0.0881608203053474, True            ,                 2539.0,           0.8096301020408163,               0.8235525797558094,             0.6667729591836735,                0.4762544697033291,         0.5825242718446602,                            1.0,                    ,                          ,                              ,                            ,                               ,                        ,                          
    1002, 72           ,          72, train     , bright    , E.coli      , other      , preprocessed_intensity_sigma040/local_flatfield/bright/1002.png, processed_plate_strategy_b_circle/counting_mask/bright/1002.png, 1611, 1497,   145,    145,   1589,   1475,        189,         189, needs_review  , consensus      , False                      ,                  3, 0.021473085989215 ,   0.5637474361494427, 0.4830145545560023,       665,     0.031629013079667 ,  0.2805907172995781, False        ,   0.4705916212378714, 0.478515625       , True         ,       0.5247648575373254, 0.1855652332305908, True             ,                   646.0,            0.0307253269916765,                1.0               ,              0.0307253269916765,                 0.5977155107868569,          0.0570749108204518,                             0.0,      0.6958858296731313, 0.1544253975152969, True            ,                12337.0,           0.5867776456599286,               0.8381292048309962,             0.49179548156956  ,                0.0681626914789925,         0.5885893452031018,                            1.0,                11.0,        0.0005231866825208,            1.0               ,          0.0005231866825208,             0.8012475409501834,      0.0011890606420927,                         0.0
    1002, 86           ,          86, train     , bright    , E.coli      , other      , preprocessed_intensity_sigma040/local_flatfield/bright/1002.png, processed_plate_strategy_b_circle/counting_mask/bright/1002.png, 1157, 1103,    47,     47,   1150,   1096,         61,          61, needs_review  , consensus      , False                      ,                  3, 0.1905160390516038,   0.5845529937625028, 0.5505018111730625,       683,     0.3091896785875962,  0.3891737891737892, False        ,   0.3412301444788389, 0.2953125238418579, True         ,       0.7136140358929615, 0.1432083994150161, True             ,                   409.0,            0.1851516523313716,                1.0               ,              0.1851516523313716,                 0.207244325973094 ,          0.3531009506564056,                             0.0,      0.6988148009157082, 0.1183815822005271, True            ,                 1278.0,           0.5785423268447262,               0.931924882629108 ,             0.5391579900407424,                0.3109355337263987,         0.5903954802259888,                            1.0,               352.0,        0.1593481213218651,            0.7897727272727273,          0.1258488003621548,             0.9722089319048892,      0.150138285262742 ,                         1.0
    1008, 8_02         ,           8, test      , bright    , P.aeruginosa, other      , preprocessed_intensity_sigma040/local_flatfield/bright/1008.png, processed_plate_strategy_b_circle/counting_mask/bright/1008.png, 1227, 1848,    86,     86,   1214,   1835,        112,         112, needs_review  , consensus      , False                      ,                  3, 0.0941192635339379,   0.5132171955473307, 0.4882286204558105,       684,     0.0924824229313142,  0.5368916797488226, False        ,   0.2568321508266032, 0.451171875       , True         ,       0.6654570869352887, 0.1562600135803222, True             ,                   856.0,            0.1157382368848026,                1.0               ,              0.1157382368848026,                 0.1225897453433925,          0.2305300162249864,                             0.0,      0.6173623488801   , 0.1304466277360916, True            ,                 2621.0,           0.354380746349378 ,               0.8626478443342236,             0.3057057869118442,                0.3615397060491036,         0.5277272727272727,                            1.0,               398.0,        0.0538128718226068,            0.678391959798995 ,          0.0365062195781503,             0.856265207701361 ,      0.2093121693121693,                         1.0
    1002, 79           ,          79, train     , bright    , E.coli      , other      , preprocessed_intensity_sigma040/local_flatfield/bright/1002.png, processed_plate_strategy_b_circle/counting_mask/bright/1002.png, 1357, 1061,   132,    132,   1337,   1041,        172,         172, needs_review  , consensus      , False                      ,                  3, 0.0394766023508538,   0.6442570803536317, 0.5215196429642515,       712,     0.0408631772268135,  0.1842650103519668, False        ,   0.5068224917930606, 0.474609375       , True         ,       0.5701820573475219, 0.2257982790470123, True             ,                   428.0,            0.0245638200183654,                1.0               ,              0.0245638200183654,                 0.2644861484753432,          0.0964187327823691,                             0.0,      0.8557666919203125, 0.1926228553056717, True            ,                 6012.0,           0.3450413223140496,               1.0               ,             0.3450413223140496,                0.0562531159047458,         0.4731978879706152,                            0.0,               284.0,        0.0162993572084481,            1.0               ,          0.0162993572084481,             0.6360234612064981,      0.0289256198347107,                         0.0
